1059920987	20220824	202208	2022	2022.6411	IGOWSTNAT	NATO	WST	NAT				IGO			GRCMIL	GREEK	GRC					MIL			1	040	040	04	1	1.0	1	1	1	-2.46679316888046	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20220824051500	https://www.business-standard.com/article/international/turkey-says-greece-harassed-its-jets-during-nato-mission-in-mediterranean-122082400021_1.html
1059920988	20220824	202208	2022	2022.6411	IGOWSTNAT	NATO	WST	NAT				IGO			TUR	TURKEY	TUR								1	043	043	04	1	2.8	8	1	8	-2.46679316888046	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20220824051500	https://www.business-standard.com/article/international/turkey-says-greece-harassed-its-jets-during-nato-mission-in-mediterranean-122082400021_1.html
1059920989	20220824	202208	2022	2022.6411	IGOWSTNAT	NATO	WST	NAT				IGO			TUR	TURKEY	TUR								1	043	043	04	1	2.8	2	1	2	-2.46679316888046	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20220824051500	https://www.business-standard.com/article/international/turkey-says-greece-harassed-its-jets-during-nato-mission-in-mediterranean-122082400021_1.html
1059920990	20220824	202208	2022	2022.6411	IGOWSTNAT	NATO	WST	NAT				IGO			TURGOVMIL	TURKEY	TUR					GOV	MIL		1	112	112	11	3	-2.0	1	1	1	-2.46679316888046	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	20220824051500	https://www.business-standard.com/article/international/turkey-says-greece-harassed-its-jets-during-nato-mission-in-mediterranean-122082400021_1.html
1059920991	20220824	202208	2022	2022.6411	IND	TRIPURA	IND																		1	010	010	01	1	0.0	10	1	10	2.14797136038187	0								0								0								20220824051500	https://www.business-standard.com/article/politics/top-tripura-tribal-leader-hangsha-kumar-leaves-bjp-with-6-500-followers-122082301412_1.html
1059920992	20220824	202208	2022	2022.6411	IND	DELHI	IND																		1	036	036	03	1	4.0	6	1	6	1.06837606837607	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824051500	https://www.business-standard.com/article/politics/trying-to-get-speedy-presidential-assent-for-shakti-bill-says-fadnavis-122082301424_1.html
1059920993	20220824	202208	2022	2022.6411	IND	ASSAM	IND																		1	040	040	04	1	1.0	6	1	6	-1.84254606365159	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	0								4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	20220824051500	https://www.business-standard.com/article/politics/assam-court-summons-manish-sisodia-in-cm-himanta-sarma-s-defamation-case-122082301389_1.html
1059920994	20220824	202208	2022	2022.6411	IND	TRIPURA	IND																		1	042	042	04	1	1.9	10	1	10	2.14797136038187	0								0								0								20220824051500	https://www.business-standard.com/article/politics/top-tripura-tribal-leader-hangsha-kumar-leaves-bjp-with-6-500-followers-122082301412_1.html
1059920995	20220824	202208	2022	2022.6411	IND	MUMBAI	IND																		1	190	190	19	4	-10.0	5	1	5	-10.6280193236715	4	Khar, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	-2100573	0								4	Khar, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	-2100573	20220824051500	https://www.freepressjournal.in/mumbai/mumbai-two-held-for-opening-fire-outside-gazebo-shopping-centre
1059920996	20220824	202208	2022	2022.6411	IND	MUMBAI	IND																		1	193	193	19	4	-10.0	5	1	5	-10.6280193236715	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824051500	https://www.freepressjournal.in/mumbai/mumbai-two-held-for-opening-fire-outside-gazebo-shopping-centre
1059920997	20220824	202208	2022	2022.6411	IND	DELHI	IND								COPGOV	DEPUTY						COP	GOV		1	026	026	02	1	4.0	4	1	4	-1.84254606365159	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824051500	https://www.business-standard.com/article/politics/assam-court-summons-manish-sisodia-in-cm-himanta-sarma-s-defamation-case-122082301389_1.html
1059920998	20220824	202208	2022	2022.6411	IND	RANCHI	IND								LAB	WORKER						LAB			1	051	051	05	1	3.4	10	1	10	2.79329608938547	0								0								0								20220824051500	https://timesofindia.indiatimes.com/city/ranchi/banna-promises-to-fill-up-vacant-positions-of-multipurpose-workers/articleshow/93742248.cms
1059920999	20220824	202208	2022	2022.6411	IND	JAMSHEDPUR	IND								MNCIND	TATA STEEL	IND					MNC			1	090	090	09	2	-2.0	10	1	10	-2.7972027972028	0								0								0								20220824051500	https://timesofindia.indiatimes.com/city/ranchi/six-member-panel-formed-to-probe-leopard-death-in-tata-zoo/articleshow/93742231.cms
1059921000	20220824	202208	2022	2022.6411	IND	BIHAR	IND								NGOBGDDEV	BRAC	BGD					NGO	DEV		1	042	042	04	1	1.9	5	1	5	-1.11358574610245	0								0								0								20220824051500	https://economictimes.indiatimes.com/news/politics-and-nation/as-new-nitish-government-heads-for-show-of-strength-bihar-assembly-braces-for-stormy-session/articleshow/93744326.cms
1059921001	20220824	202208	2022	2022.6411	INDCOP	DELHI	IND					COP			GOVCOP	CHIEF MINISTER						GOV	COP		1	026	026	02	1	4.0	2	1	2	-1.84254606365159	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824051500	https://www.business-standard.com/article/politics/assam-court-summons-manish-sisodia-in-cm-himanta-sarma-s-defamation-case-122082301389_1.html
1059921002	20220824	202208	2022	2022.6411	INDGOV	NITISH KUMAR	IND					GOV													0	030	030	03	1	4.0	10	1	10	1.45719489981785	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	0								5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	20220824051500	https://timesofindia.indiatimes.com/city/bhubaneswar/bjd-bjp-snub-athawale-for-asking-naveen-to-join-nda/articleshow/93742665.cms
1059921003	20220824	202208	2022	2022.6411	IRL	IRELAND	IRL								AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	4	1	4	-5.83333333333334	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824051500	https://www.newstalkzb.co.nz/news/world/serial-conwoman-samantha-azzopardi-accused-of-posing-as-14-year-old-girl/
1059921004	20220824	202208	2022	2022.6411	IRL	IRELAND	IRL								CAN	CANADA	CAN								1	010	010	01	1	0.0	6	1	6	-5.83333333333334	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824051500	https://www.newstalkzb.co.nz/news/world/serial-conwoman-samantha-azzopardi-accused-of-posing-as-14-year-old-girl/
1059921005	20220824	202208	2022	2022.6411	IRN	IRAN	IRN								ISR	ISRAEL	ISR								0	112	112	11	3	-2.0	2	1	2	-2.31362467866324	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824051500	https://www.bnnbloomberg.ca/us-airstrikes-target-iranian-backed-groups-in-eastern-syria-1.1809632
1059921006	20220824	202208	2022	2022.6411	IRN	IRAN	IRN								ISR	ISRAELI	ISR								0	112	112	11	3	-2.0	6	1	6	-2.31362467866324	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824051500	https://www.bnnbloomberg.ca/us-airstrikes-target-iranian-backed-groups-in-eastern-syria-1.1809632
1059921007	20220824	202208	2022	2022.6411	IRN	IRAN	IRN								ISR	ISRAELI	ISR								0	112	112	11	3	-2.0	2	1	2	-2.31362467866324	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Syria	SY	SY		35	38	SY	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824051500	https://www.bnnbloomberg.ca/us-airstrikes-target-iranian-backed-groups-in-eastern-syria-1.1809632
1059921008	20220824	202208	2022	2022.6411	IRN	IRAN	IRN								MED	NEWS AGENCY						MED			0	190	190	19	4	-10.0	1	1	1	-2.31362467866324	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824051500	https://www.bnnbloomberg.ca/us-airstrikes-target-iranian-backed-groups-in-eastern-syria-1.1809632
1059921009	20220824	202208	2022	2022.6411	IRN	IRAN	IRN								MED	NEWS AGENCY						MED			0	190	190	19	4	-10.0	4	1	4	-2.31362467866324	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Syria	SY	SY		35	38	SY	20220824051500	https://www.bnnbloomberg.ca/us-airstrikes-target-iranian-backed-groups-in-eastern-syria-1.1809632
1059921010	20220824	202208	2022	2022.6411	IRN	IRAN	IRN								SYRMIL	SYRIA	SYR					MIL			0	190	190	19	4	-10.0	2	1	2	-2.31362467866324	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Syria	SY	SY		35	38	SY	20220824051500	https://www.bnnbloomberg.ca/us-airstrikes-target-iranian-backed-groups-in-eastern-syria-1.1809632
1059921011	20220824	202208	2022	2022.6411	IRN	IRAN	IRN								SYRMIL	SYRIA	SYR					MIL			0	190	190	19	4	-10.0	8	1	8	-2.31362467866324	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Syria	SY	SY		35	38	SY	1	Israel	IS	IS		31.5	34.75	IS	20220824051500	https://www.bnnbloomberg.ca/us-airstrikes-target-iranian-backed-groups-in-eastern-syria-1.1809632
1059921012	20220824	202208	2022	2022.6411	ISR	ISRAEL	ISR																		1	0311	031	03	1	5.2	5	1	5	5.52147239263804	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20220824051500	https://www.business-standard.com/article/international/israel-us-sign-cyber-financial-agreement-strengthen-economic-cooperation-122082400115_1.html
1059921013	20220824	202208	2022	2022.6411	ISR	ISRAEL	ISR																		0	112	112	11	3	-2.0	2	1	2	-6.70443814919736	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220824051500	https://www.al-monitor.com/originals/2022/08/gazans-call-probe-islamic-jihad-missiles-killed-civilians
1059921014	20220824	202208	2022	2022.6411	ISR	ISRAELI	ISR																		0	194	194	19	4	-10.0	2	1	2	-6.70443814919736	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220824051500	https://www.al-monitor.com/originals/2022/08/gazans-call-probe-islamic-jihad-missiles-killed-civilians
1059921015	20220824	202208	2022	2022.6411	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			0	194	194	19	4	-10.0	4	1	4	-6.70443814919736	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220824051500	https://www.al-monitor.com/originals/2022/08/gazans-call-probe-islamic-jihad-missiles-killed-civilians
1059921016	20220824	202208	2022	2022.6411	ISR	ISRAELI	ISR								GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		0	046	046	04	1	7.0	5	1	5	-2.31362467866324	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824051500	https://www.bnnbloomberg.ca/us-airstrikes-target-iranian-backed-groups-in-eastern-syria-1.1809632
1059921017	20220824	202208	2022	2022.6411	ISR	ISRAELI	ISR								ISRHRI	ISRAEL	ISR					HRI			0	190	190	19	4	-10.0	8	1	8	-6.70443814919736	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220824051500	https://www.al-monitor.com/originals/2022/08/gazans-call-probe-islamic-jihad-missiles-killed-civilians
1059921018	20220824	202208	2022	2022.6411	ISR	ISRAEL	ISR								PSE	GAZA	PSE								0	042	042	04	1	1.9	2	1	2	-6.70443814919736	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Bureij, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.4385	34.4041	-797146	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220824051500	https://www.al-monitor.com/originals/2022/08/gazans-call-probe-islamic-jihad-missiles-killed-civilians
1059921019	20220824	202208	2022	2022.6411	ISR	ISRAEL	ISR								PSE	GAZA	PSE								0	042	042	04	1	1.9	6	1	6	-6.70443814919736	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220824051500	https://www.al-monitor.com/originals/2022/08/gazans-call-probe-islamic-jihad-missiles-killed-civilians
1059921020	20220824	202208	2022	2022.6411	ISR	ISRAEL	ISR								PSE	GAZA	PSE								0	194	194	19	4	-10.0	3	1	3	-6.70443814919736	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220824051500	https://www.al-monitor.com/originals/2022/08/gazans-call-probe-islamic-jihad-missiles-killed-civilians
1059921021	20220824	202208	2022	2022.6411	ISR	ISRAELI	ISR								PSEHRI	PALESTINIAN	PSE					HRI			0	190	190	19	4	-10.0	2	1	2	-6.70443814919736	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220824051500	https://www.al-monitor.com/originals/2022/08/gazans-call-probe-islamic-jihad-missiles-killed-civilians
1059921022	20220824	202208	2022	2022.6411	ISR	ISRAEL	ISR								USA	THE US	USA								1	030	030	03	1	4.0	3	1	3	5.52147239263804	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824051500	https://www.business-standard.com/article/international/israel-us-sign-cyber-financial-agreement-strengthen-economic-cooperation-122082400115_1.html
1059921023	20220824	202208	2022	2022.6411	ISR	ISRAEL	ISR								USA	THE US	USA								1	050	050	05	1	3.5	3	1	3	5.52147239263804	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824051500	https://www.business-standard.com/article/international/israel-us-sign-cyber-financial-agreement-strengthen-economic-cooperation-122082400115_1.html
1059921024	20220824	202208	2022	2022.6411	ISR	ISRAEL	ISR								USA	THE US	USA								1	057	057	05	1	8.0	3	1	3	5.52147239263804	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824051500	https://www.business-standard.com/article/international/israel-us-sign-cyber-financial-agreement-strengthen-economic-cooperation-122082400115_1.html
1059921025	20220824	202208	2022	2022.6411	ITA	ITALIAN	ITA																		1	171	171	17	4	-9.2	10	1	10	-5.88235294117647	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20220824051500	https://www.wktv.com/news/crime/capitol-theatre-one-of-several-targets-in-rash-of-rome-burglaries/article_27864a2c-233d-11ed-8a66-e7295497eb04.html
1059921026	20220824	202208	2022	2022.6411	JORELI	HASSAN	JOR					ELI													0	013	013	01	1	0.4	8	1	8	-3.82513661202186	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824051500	https://www.kgw.com/article/news/local/multnomah-county-ban-sale-of-flavored-nicotine-products/283-90587af0-5d74-42b1-bf78-f7253a8684ea
1059921027	20220824	202208	2022	2022.6411	JPN	JAPAN	JPN																		1	010	010	01	1	0.0	1	1	1	5	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20220824051500	https://www.newsonjapan.com/html/newsdesk/article/135397.php
1059921028	20220824	202208	2022	2022.6411	JPN	JAPAN	JPN																		1	017	017	01	1	0.0	1	1	1	5	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20220824051500	https://www.newsonjapan.com/html/newsdesk/article/135397.php
1059921029	20220824	202208	2022	2022.6411	JPN	JAPAN	JPN																		1	042	042	04	1	1.9	1	1	1	5	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20220824051500	https://www.newsonjapan.com/html/newsdesk/article/135397.php
1059921030	20220824	202208	2022	2022.6411	JPN	JAPAN	JPN																		1	051	051	05	1	3.4	3	1	3	5.22875816993464	1	Japan	JA	JA		36	138	JA	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20220824051500	https://en.dangcongsan.vn/overseas-vietnamese/vietnam-s-august-revolution-and-national-day-celebrated-in-japan-600241.html
1059921031	20220824	202208	2022	2022.6411	JPN	JAPAN	JPN																		1	051	051	05	1	3.4	2	1	2	5.22875816993464	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20220824051500	https://en.dangcongsan.vn/overseas-vietnamese/vietnam-s-august-revolution-and-national-day-celebrated-in-japan-600241.html
1059921032	20220824	202208	2022	2022.6411	JPN	JAPAN	JPN								CHN	CHINA	CHN								0	111	111	11	3	-2.0	4	1	4	-2.69709543568465	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824051500	https://omaha.com/news/national/article_87946ca0-3387-5c06-a0b4-15a2af4132f7.html
1059921033	20220824	202208	2022	2022.6411	JPN	JAPAN	JPN								CHN	CHINA	CHN								0	111	111	11	3	-2.0	4	1	4	-2.69709543568465	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824051500	https://omaha.com/news/national/article_87946ca0-3387-5c06-a0b4-15a2af4132f7.html
1059921034	20220824	202208	2022	2022.6411	JPN	JAPAN	JPN								MIL	MILITARY						MIL			0	150	150	15	4	-7.2	4	1	4	-2.69709543568465	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824051500	https://omaha.com/news/national/article_87946ca0-3387-5c06-a0b4-15a2af4132f7.html
1059921035	20220824	202208	2022	2022.6411	JPN	JAPAN	JPN								MIL	MILITARY						MIL			0	150	150	15	4	-7.2	4	1	4	-2.69709543568465	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824051500	https://omaha.com/news/national/article_87946ca0-3387-5c06-a0b4-15a2af4132f7.html
1059921036	20220824	202208	2022	2022.6411	JPN	JAPAN	JPN								UKR	UKRAINE	UKR								1	166	166	16	4	-7.0	7	1	7	-2.55102040816326	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824051500	https://www3.nhk.or.jp/nhkworld/en/news/20220824_10/
1059921037	20220824	202208	2022	2022.6411	JPNGOV	JAPAN	JPN					GOV			JPN	JAPAN	JPN								1	010	010	01	1	0.0	1	1	1	3.1201248049922	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824051500	https://english.vov.vn/en/economy/vietnam-seeks-to-build-stronger-economic-ties-with-jetro-post965373.vov
1059921038	20220824	202208	2022	2022.6411	JUD	JUDGE						JUD													0	010	010	01	1	0.0	3	1	3	-7.96460176991151	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20220824051500	https://www.newstalkzb.co.nz/news/crime/child-rapist-who-caused-generational-trauma-sentenced-to-10-years-five-months-in-prison/
1059921039	20220824	202208	2022	2022.6411	JUD	MAGISTRATE						JUD													1	010	010	01	1	0.0	2	1	2	-1.84254606365159	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824051500	https://www.business-standard.com/article/politics/assam-court-summons-manish-sisodia-in-cm-himanta-sarma-s-defamation-case-122082301389_1.html
1059921040	20220824	202208	2022	2022.6411	JUD	MAGISTRATE						JUD													1	010	010	01	1	0.0	2	1	2	-1.84254606365159	4	Kamrup, Assam, India	IN	IN03	17590	26.3333	91.25	-2099347	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824051500	https://www.business-standard.com/article/politics/assam-court-summons-manish-sisodia-in-cm-himanta-sarma-s-defamation-case-122082301389_1.html
1059921041	20220824	202208	2022	2022.6411	JUD	MAGISTRATE						JUD													1	010	010	01	1	0.0	6	1	6	-1.84254606365159	4	Kamrup, Assam, India	IN	IN03	17590	26.3333	91.25	-2099347	0								4	Kamrup, Assam, India	IN	IN03	17590	26.3333	91.25	-2099347	20220824051500	https://www.business-standard.com/article/politics/assam-court-summons-manish-sisodia-in-cm-himanta-sarma-s-defamation-case-122082301389_1.html
1059921042	20220824	202208	2022	2022.6411	JUD	SUPREME COURT						JUD													0	013	013	01	1	0.4	10	1	10	-0.75512405609493	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220824051500	https://townhall.com/columnists/terryjeffrey/2022/08/24/the-antilife-legacy-of-sen-patrick-leahy-n2612156
1059921043	20220824	202208	2022	2022.6411	JUD	JUDGE						JUD													0	015	015	01	1	0.0	6	1	6	-7.85498489425978	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220824051500	https://www.boston.com/news/crime/2022/08/24/revere-man-wire-fraud-covid-relief-funds-ppp-loan/
1059921044	20220824	202208	2022	2022.6411	JUD	ATTORNEY						JUD													0	020	020	02	1	3.0	6	1	6	-9.51351351351352	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20220824051500	https://krdo.com/news/national-world/cnn-national/2022/08/23/whitey-bulger-fast-facts/
1059921045	20220824	202208	2022	2022.6411	JUD	FEDERAL COURT						JUD													0	050	050	05	1	3.5	8	1	8	0.84317032040473	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824051500	https://www.reflector.com/opinion/editorial_columnists/jim-buchanan-court-case-could-put-monkey-wrench-in-future-elections/article_ffc4f131-d6b5-51ac-aa52-770d4e807cb4.html
1059921046	20220824	202208	2022	2022.6411	JUD	FEDERAL COURT						JUD													0	050	050	05	1	3.5	2	1	2	0.84317032040473	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824051500	https://www.reflector.com/opinion/editorial_columnists/jim-buchanan-court-case-could-put-monkey-wrench-in-future-elections/article_ffc4f131-d6b5-51ac-aa52-770d4e807cb4.html
1059921047	20220824	202208	2022	2022.6411	JUD	ATTORNEY						JUD													1	051	051	05	1	3.4	10	1	10	-4.57317073170732	3	New Orleans, Louisiana, United States	US	USLA	LA071	29.9546	-90.0751	1629985	0								3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20220824051500	https://www.shorenewsnetwork.com/2022/08/24/new-orleans-man-sentenced-on-weapons-charge/
1059921048	20220824	202208	2022	2022.6411	JUD	MAGISTRATE						JUD													1	090	090	09	2	-2.0	20	1	10	-7.61154855643045	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220824051500	https://www.thenews.com.pk/print/984986-our-provincial-govts-disappointed-workers-fawad
1059921049	20220824	202208	2022	2022.6411	JUD	LAWYER						JUD													0	110	110	11	3	-2.0	3	1	3	0.53691275167785	3	Rensselaer, New York, United States	US	USNY	NY083	42.6426	-73.7429	962384	0								3	Rensselaer, New York, United States	US	USNY	NY083	42.6426	-73.7429	962384	20220824051500	https://www.pressrepublican.com/news/putorti-concedes-castelli-declares-victory-in-ny-21-race/article_bf07a59c-2358-11ed-8d10-0fbb3b5b1572.html
1059921050	20220824	202208	2022	2022.6411	JUD	MAGISTRATE						JUD													0	115	115	11	3	-2.0	10	1	10	-7.61154855643045	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220824051500	https://www.thenews.com.pk/print/984986-our-provincial-govts-disappointed-workers-fawad
